0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
5.029,6.069,26.193,26.517,2.725,35.003,60.178,2.776,85.637,54.684,2.915,91.212,86.239,2.453,42.0,50.0,2.836,2.725,2.887,2.863,2.915,3.12,3.133,2.453,53.862,48.37,264.9,0.002,-0.001,-0.149,0.003,4.34,5.101,59.384,,349.365,,59.912,,60.226,,350.723,,60.208,,59.926,,350.114,,60.034,,59.904,,352.369,,60.118,,90.807,,339.718,,78.792,,89.979,,340.261,,79.769,,93.471,,339.939,,81.999,,90.045,,339.429,,78.146,,10.007,29.792,23.212,35.268,36.3,32.758,22.79,36.157,37.858,35.867,27.282,32.918,14.718,31.505,28.327,30.512,10.158,1.008,3.243,1.547,1.696,128.714,1163.705,1194.069,1101.17,1171.646,,,,,3.767,1.062,1.034,1.07,1.085,0.342,0.34,0.347,0.352,3.783,1.067,1.07,1.087,1.096,0.343,0.351,0.343,0.344,-26.219,-30.278,15.421,-116.476,-31.089,-39.985,-32.222,52.323,-103.959,0.459,0.6,0.154,0.578,0.116,0.255,0.271,0.234,0.228,0.017,0.013,-23.18,36.55,36.55,-26.425,50.653,50.653,-31.092,69.559,69.559,-31.549,29.0,29.0,-24.067,-27.917,-31.089,-31.557,38.567,41.0
5.267,6.202,26.622,26.781,3.013,35.003,60.178,3.397,80.175,49.976,3.327,90.08,84.623,2.89,42.0,50.0,3.183,3.013,3.397,3.905,3.327,3.523,3.482,2.89,53.145,47.83,265.412,0.002,-0.001,-0.149,0.003,4.234,5.122,60.083,,354.728,,59.738,,59.69,,349.984,,59.916,,59.797,,349.66,,60.036,,59.82,,367.574,,60.103,,89.3,,339.742,,80.587,,90.283,,340.986,,80.309,,94.07,,339.8,,78.624,,90.183,,340.393,,80.454,,10.0,29.488,23.212,35.616,36.3,33.1,22.992,36.097,38.936,35.884,26.797,32.994,15.266,31.639,28.98,30.552,10.318,1.082,3.368,1.617,1.75,131.876,1173.438,1188.516,1100.61,1184.628,,,,,3.75,1.065,1.037,1.067,1.092,0.342,0.335,0.342,0.345,3.766,1.08,1.077,1.099,1.105,0.343,0.358,0.337,0.342,-26.144,-29.011,18.569,-114.868,-29.336,-40.122,-30.473,49.47,-101.29,0.459,0.577,0.149,0.56,0.109,0.249,0.163,0.236,0.284,0.013,0.008,-23.649,36.79,36.79,-25.848,50.593,50.593,-29.336,66.813,66.813,-30.473,29.0,29.0,-22.955,-25.203,-29.336,-30.216,37.767,41.0
4.9,6.063,28.891,26.525,2.818,35.003,60.178,2.723,80.074,49.904,3.029,89.192,83.354,2.683,42.0,50.0,2.858,2.818,2.723,2.985,3.029,3.155,3.324,2.683,52.879,47.893,264.74,0.002,-0.001,-0.149,0.003,4.225,5.242,80.61,,352.766,,59.884,,59.758,,351.205,,59.924,,59.9,,349.592,,60.021,,59.99,,358.347,,60.017,,89.499,,339.503,,79.9,,89.946,,340.299,,79.766,,94.63,,337.272,,81.722,,89.861,,340.481,,78.078,,10.005,29.476,23.212,35.547,36.3,33.186,23.377,35.923,39.322,35.845,26.947,32.984,15.653,31.418,27.84,30.444,9.896,1.06,3.314,1.606,1.708,135.065,1178.451,1212.437,1098.431,1188.02,,,,,3.761,1.086,1.042,1.069,1.079,0.346,0.344,0.35,0.36,3.778,1.08,1.07,1.094,1.098,0.347,0.352,0.347,0.347,-26.41,-27.722,19.085,-112.365,-27.438,-38.655,-30.295,49.199,-106.167,0.46,0.575,0.149,0.572,0.114,0.257,0.174,0.242,0.291,0.015,0.007,-23.423,37.073,37.073,-24.69,50.593,50.593,-27.43,65.489,65.489,-30.295,29.0,29.0,-21.789,-22.833,-27.438,-31.373,37.589,41.0
5.048,6.094,29.142,26.58,3.061,35.003,60.178,3.423,79.401,49.243,3.298,87.662,81.168,2.921,42.0,50.0,3.152,3.061,3.423,4.297,3.298,3.671,3.669,2.92,52.688,47.852,264.694,0.002,-0.001,-0.148,0.003,4.316,5.159,79.462,,355.132,,60.105,,59.638,,350.106,,60.329,,59.876,,350.503,,60.095,,59.978,,357.187,,60.053,,90.201,,341.355,,80.28,,90.285,,340.315,,80.452,,93.279,,339.959,,77.675,,89.957,,339.708,,79.684,,10.017,29.346,23.212,35.411,36.3,33.178,23.228,36.018,39.694,36.071,26.388,33.044,14.624,31.348,26.794,30.462,10.159,1.073,3.233,1.574,1.659,138.266,1172.548,1209.604,1095.686,1198.168,,,,,3.762,1.071,1.05,1.068,1.08,0.339,0.341,0.351,0.357,3.779,1.074,1.072,1.096,1.1,0.354,0.361,0.347,0.35,-28.06,-27.418,19.6,-113.161,-28.348,-39.826,-30.979,51.082,-106.032,0.459,0.576,0.15,0.57,0.114,0.257,0.176,0.244,0.324,0.014,0.008,-25.546,37.448,37.448,-24.277,50.593,50.593,-28.343,65.111,65.111,-30.979,29.0,29.0,-25.408,-24.302,-28.348,-32.652,37.565,41.0
4.854,6.274,31.271,31.497,2.884,35.222,60.443,2.658,79.038,48.884,3.308,86.553,79.583,2.914,42.0,50.0,2.884,2.923,2.658,2.953,3.308,3.443,3.571,2.914,52.413,47.976,263.884,0.002,-0.001,-0.149,0.003,4.264,5.13,80.495,,351.865,,59.891,,59.886,,349.722,,59.823,,59.94,,349.789,,60.003,,60.04,,361.682,,60.277,,89.742,,341.024,,79.517,,89.732,,338.241,,80.005,,94.456,,339.903,,81.892,,90.072,,341.823,,79.527,,10.012,28.909,23.212,34.975,36.3,33.08,22.956,36.222,38.554,35.892,26.129,33.106,14.225,31.528,26.459,30.452,10.625,1.131,3.159,1.53,1.629,141.46,1166.838,1205.102,1100.905,1191.199,,,,,3.761,1.065,1.052,1.074,1.082,0.344,0.347,0.357,0.362,3.778,1.073,1.073,1.098,1.103,0.336,0.347,0.341,0.346,-26.634,-26.688,21.938,-114.653,-25.714,-38.074,-27.609,52.566,-107.096,0.461,0.568,0.148,0.578,0.118,0.256,0.174,0.24,0.34,0.017,0.007,-24.433,37.532,37.532,-23.28,50.593,50.593,-25.714,65.111,65.111,-27.609,29.0,29.0,-24.12,-23.513,-25.714,-28.787,37.225,41.0
4.878,6.267,34.458,26.887,3.025,35.222,60.443,3.02,79.038,48.884,2.988,85.792,78.496,2.803,42.0,50.0,3.043,3.028,3.02,3.77,2.988,3.175,3.504,2.803,52.387,47.815,265.335,0.002,-0.001,-0.148,0.003,4.311,5.45,80.224,,352.286,,59.976,,59.648,,349.974,,60.195,,59.985,,350.858,,60.123,,59.955,,367.206,,59.913,,89.435,,340.831,,79.273,,89.834,,339.948,,80.535,,94.226,,340.76,,81.98,,89.989,,339.744,,78.88,,9.999,29.591,23.212,34.926,36.3,33.266,23.179,36.308,38.075,36.297,25.731,32.923,13.808,31.452,28.275,30.534,9.924,1.052,3.186,1.564,1.622,144.606,1182.92,1224.178,1104.314,1197.077,,,,,3.762,1.06,1.041,1.069,1.079,0.351,0.353,0.354,0.358,3.78,1.06,1.067,1.093,1.093,0.337,0.358,0.345,0.354,-25.699,-26.534,21.986,-115.582,-26.288,-39.395,-29.982,52.667,-106.437,0.459,0.573,0.149,0.574,0.116,0.26,0.178,0.247,0.35,0.015,0.009,-23.196,37.532,37.532,-23.379,50.658,50.658,-26.282,65.109,65.109,-29.812,29.0,29.0,-23.586,-23.404,-26.288,-30.208,37.235,41.0
4.895,6.256,31.603,22.125,3.029,35.222,60.443,2.671,79.033,48.876,2.981,83.885,75.863,2.804,42.0,50.0,3.033,3.029,2.671,3.477,2.981,3.338,3.405,2.804,52.331,48.047,264.326,0.001,-0.001,-0.148,0.003,4.408,5.287,79.612,,339.348,,59.994,,59.98,,349.612,,59.776,,59.911,,349.07,,60.047,,60.051,,366.09,,60.09,,89.385,,340.014,,80.262,,90.018,,339.88,,79.895,,92.891,,340.221,,81.243,,90.078,,339.626,,81.514,,10.009,29.529,23.212,34.416,36.3,33.204,23.537,36.18,38.669,36.04,23.937,32.987,14.592,31.361,28.502,30.64,9.37,1.064,3.23,1.576,1.654,147.776,1203.728,1253.14,1066.251,1199.614,,,,,3.769,1.064,1.039,1.073,1.083,0.353,0.346,0.357,0.368,3.786,1.065,1.073,1.099,1.1,0.355,0.357,0.354,0.351,-28.58,-29.582,20.384,-114.997,-23.708,-36.917,-27.758,56.157,-108.582,0.459,0.571,0.145,0.581,0.124,0.263,0.179,0.25,0.329,0.017,0.008,-25.848,37.713,37.713,-24.633,50.658,50.658,-23.672,66.112,66.112,-27.758,29.0,29.0,-26.405,-25.114,-23.708,-30.801,37.265,41.0
4.895,6.194,30.082,26.751,2.846,35.222,60.443,2.615,79.022,48.861,3.018,82.435,73.792,2.791,42.0,50.0,2.992,2.846,2.615,2.771,3.025,3.121,3.382,2.791,52.332,48.014,267.088,0.002,-0.001,-0.149,0.003,4.401,5.212,80.666,,352.091,,59.925,,59.989,,349.596,,60.243,,59.925,,349.63,,59.995,,59.886,,364.952,,59.986,,89.741,,340.35,,80.556,,90.033,,339.031,,80.032,,94.54,,340.035,,81.553,,89.948,,338.976,,80.969,,9.981,28.837,23.212,36.384,37.2,33.519,23.202,36.018,38.867,37.415,26.588,33.097,14.554,31.588,28.458,30.367,9.313,1.096,3.18,1.533,1.646,150.934,1226.025,1220.644,1085.792,1198.094,,,,,3.774,1.049,1.022,1.055,1.069,0.315,0.313,0.319,0.333,3.791,1.065,1.071,1.097,1.101,0.356,0.362,0.353,0.356,-28.194,-30.554,20.321,-113.74,-24.714,-38.614,-27.118,53.725,-104.878,0.46,0.571,0.146,0.579,0.119,0.208,0.215,0.257,0.354,0.015,0.01,-25.94,37.713,37.713,-26.012,50.658,50.658,-24.714,66.112,66.112,-27.118,29.0,29.0,-25.519,-26.235,-24.714,-28.427,37.265,41.0
4.728,5.737,29.906,27.354,2.872,35.222,60.443,2.489,93.972,60.903,2.752,82.435,73.792,2.524,42.028,50.04,2.909,2.872,2.492,2.947,2.752,3.048,3.113,2.524,55.038,48.111,270.662,0.002,-0.001,-0.148,0.003,4.36,5.492,80.917,,332.999,,70.032,,69.984,,342.517,,70.518,,70.092,,339.47,,70.013,,69.995,,339.331,,69.958,,70.702,,340.442,,69.959,,69.924,,340.341,,70.029,,94.98,,341.373,,70.128,,69.926,,339.508,,70.006,,9.978,29.882,23.912,36.351,37.2,33.229,23.193,36.716,38.068,38.603,27.618,33.889,15.252,31.41,28.437,30.53,9.11,1.084,3.189,1.538,1.651,154.112,1216.924,1202.228,1131.148,1173.475,,,,,3.774,1.047,1.021,1.061,1.067,0.317,0.317,0.328,0.334,3.791,1.013,1.065,1.083,1.09,0.336,0.35,0.342,0.346,-32.886,-32.813,9.494,-112.081,-25.406,-40.68,-28.448,51.986,-111.323,0.458,0.632,0.16,0.577,0.119,0.179,0.213,0.237,0.142,0.008,0.008,-30.375,37.207,37.207,-29.508,50.658,50.658,-25.406,66.058,66.058,-28.448,29.0,29.0,-29.192,-28.885,-25.406,-30.772,40.318,41.008
5.074,5.95,30.569,26.469,2.585,35.222,60.443,2.964,94.001,60.924,2.824,82.435,73.792,2.493,42.014,50.036,2.585,2.707,2.964,3.484,2.824,3.071,3.072,2.493,55.244,47.979,269.311,0.002,-0.001,-0.148,0.003,4.333,5.512,80.894,,336.814,,70.03,,69.82,,340.335,,70.117,,69.878,,341.292,,70.046,,69.835,,338.734,,69.699,,70.407,,339.726,,69.975,,70.075,,340.236,,69.752,,94.892,,339.777,,70.122,,69.965,,337.962,,70.509,,10.018,29.813,23.912,36.605,37.2,33.631,22.854,36.052,38.889,38.027,25.077,33.585,13.038,31.543,27.742,30.3,8.355,1.083,3.114,1.521,1.593,157.302,1205.347,1186.781,1113.033,1166.796,,,,,3.767,1.059,1.06,1.067,1.075,0.335,0.342,0.339,0.349,3.784,1.053,1.072,1.095,1.095,0.347,0.36,0.346,0.347,-28.885,-31.752,12.442,-110.785,-26.248,-42.432,-31.182,51.5,-111.625,0.46,0.642,0.165,0.576,0.119,0.216,0.234,0.245,0.028,0.01,0.007,-26.308,36.58,36.58,-27.065,50.582,50.582,-26.254,66.014,66.014,-31.182,29.0,29.0,-25.649,-26.35,-26.248,-32.789,40.188,41.039
5.106,5.835,26.413,21.35,2.876,36.489,61.33,3.123,90.654,58.289,2.288,96.618,89.427,2.894,42.0,50.0,2.876,2.972,3.123,3.559,2.369,2.339,3.445,2.894,54.607,47.868,266.566,0.002,-0.001,-0.149,0.003,4.367,5.044,81.028,,341.392,,70.073,,70.199,,338.41,,69.919,,70.127,,339.788,,70.215,,69.977,,340.478,,70.061,,70.262,,339.582,,70.147,,70.185,,340.576,,69.932,,95.259,,342.575,,70.156,,69.928,,340.635,,70.071,,10.015,29.485,23.312,36.452,36.5,32.28,22.73,35.544,37.959,38.076,26.72,33.572,14.941,30.95,28.638,29.898,9.255,1.075,3.171,1.539,1.632,160.435,1186.067,1163.954,1102.383,1152.843,,,,,3.751,1.076,1.078,1.077,1.081,0.338,0.338,0.345,0.353,3.768,1.073,1.063,1.097,1.076,0.356,0.362,0.349,0.357,-29.288,-29.639,13.586,-110.456,-26.625,-43.211,-29.349,53.726,-108.25,0.46,0.625,0.158,0.574,0.119,0.262,0.242,0.247,0.027,0.008,0.008,-26.556,37.58,37.58,-26.168,50.235,50.235,-26.625,65.86,65.86,-29.349,29.0,29.0,-26.787,-26.354,-26.625,-31.623,40.067,41.0
5.084,6.224,26.729,28.242,2.644,36.489,61.33,3.296,79.513,49.952,2.825,97.14,90.176,2.92,42.0,50.0,2.725,2.644,3.296,3.824,2.915,2.836,3.598,2.92,52.874,47.857,263.473,0.002,-0.001,-0.149,0.003,4.255,5.449,78.467,,336.924,,70.136,,70.176,,339.857,,70.119,,70.107,,339.905,,69.872,,70.103,,340.468,,69.29,,69.9,,340.091,,70.117,,69.791,,339.793,,69.965,,92.15,,341.001,,69.588,,70.021,,340.476,,69.312,,10.005,29.318,23.312,36.515,36.5,32.302,22.077,34.5,37.688,37.03,26.969,33.505,15.453,30.418,26.669,29.933,9.861,1.075,3.125,1.508,1.617,163.518,1197.995,1126.854,1087.633,1147.337,,,,,3.748,1.072,1.08,1.078,1.08,0.339,0.339,0.348,0.358,3.764,1.067,1.051,1.104,1.075,0.351,0.365,0.355,0.359,-30.132,-33.356,14.609,-117.207,-27.834,-40.527,-32.511,52.494,-107.611,0.461,0.585,0.143,0.571,0.117,0.299,0.246,0.252,0.027,0.019,0.014,-27.405,36.965,36.965,-29.243,50.136,50.136,-27.834,64.178,64.178,-32.511,29.0,29.0,-25.45,-27.8,-27.834,-35.963,38.277,41.0
5.082,6.348,29.344,28.507,2.817,36.489,61.33,3.417,73.117,45.561,3.286,89.708,79.292,3.25,42.0,50.0,2.817,2.929,3.417,4.21,3.286,3.472,3.988,3.25,52.0,47.636,262.724,0.002,-0.001,-0.149,0.003,4.354,5.394,81.558,,341.973,,69.977,,69.792,,337.231,,70.005,,69.838,,339.961,,69.934,,70.038,,340.278,,70.303,,69.888,,340.055,,70.091,,69.903,,340.484,,69.983,,96.604,,340.039,,69.636,,69.985,,339.582,,70.098,,9.993,28.563,23.312,36.455,36.5,31.985,22.221,34.32,37.563,37.35,25.423,33.466,14.097,30.289,25.15,30.012,9.262,1.046,3.112,1.488,1.624,166.623,1198.252,1127.996,1095.421,1178.941,,,,,3.743,1.075,1.081,1.072,1.078,0.344,0.347,0.346,0.355,3.76,1.08,1.058,1.1,1.072,0.349,0.36,0.351,0.351,-24.086,-27.104,23.415,-113.131,-27.378,-46.08,-33.814,49.511,-110.395,0.46,0.575,0.141,0.567,0.112,0.322,0.249,0.253,0.027,0.011,0.009,-21.374,36.965,36.965,-24.024,50.114,50.114,-27.378,65.282,65.282,-33.814,29.0,29.0,-21.022,-24.537,-27.378,-32.628,37.229,41.0
5.022,6.7,24.857,27.681,2.74,39.725,63.595,2.926,53.179,45.0,3.546,68.878,50.415,3.265,42.0,50.0,2.741,2.76,2.926,3.188,3.546,3.77,4.0,3.265,50.0,48.632,281.83,0.002,-0.001,-0.149,0.002,4.282,5.159,80.49,,328.919,,70.0,,70.013,,329.453,,70.222,,70.177,,330.873,,69.973,,70.094,,328.576,,70.011,,69.811,,329.134,,70.105,,70.02,,329.683,,69.952,,94.849,,333.141,,69.756,,70.103,,334.631,,70.636,,10.021,32.449,25.112,36.43,37.2,34.628,23.394,36.807,39.179,39.702,27.68,35.906,16.11,33.107,30.44,32.686,13.533,1.067,3.326,1.632,1.694,169.813,1279.622,1250.887,1212.331,1241.406,,,,,3.749,1.057,1.066,1.037,1.033,0.338,0.341,0.346,0.353,3.766,1.049,1.039,1.068,1.054,0.346,0.357,0.345,0.347,-25.158,-27.263,32.035,-121.204,-25.201,-40.185,-35.045,58.127,-111.164,0.461,0.517,0.117,0.587,0.128,0.398,0.249,0.247,0.027,0.022,0.017,-22.99,41.447,41.447,-23.416,51.095,51.095,-25.184,69.862,69.862,-35.045,29.0,29.0,-23.196,-23.395,-25.201,-37.223,35.185,41.0
4.888,6.548,24.529,28.902,2.678,39.725,63.595,2.925,53.179,45.0,3.47,40.0,43.0,2.803,42.0,50.0,2.678,2.795,2.981,3.189,3.47,3.602,3.592,2.803,50.0,48.427,289.3,0.002,-0.001,-0.149,0.003,4.512,5.165,79.379,,300.299,,69.865,,69.777,,302.925,,69.971,,69.897,,300.784,,70.043,,70.051,,298.64,,69.909,,70.1,,280.119,,70.042,,70.307,,280.476,,69.931,,92.96,,279.36,,73.076,,69.776,,279.969,,71.042,,9.992,34.477,25.412,37.421,37.5,35.315,23.78,37.982,38.629,40.284,29.702,36.682,17.661,33.754,31.743,33.28,13.553,1.065,3.378,1.688,1.69,173.209,1328.058,1301.312,1259.028,1289.399,,,,,3.752,1.076,1.078,1.052,1.052,0.342,0.345,0.347,0.349,3.77,1.062,1.053,1.091,1.08,0.357,0.365,0.349,0.354,-24.921,-24.205,33.564,-118.786,-26.959,-41.059,-26.049,56.372,-115.53,0.46,0.519,0.117,0.596,0.125,0.427,0.246,0.245,0.027,0.018,0.01,-22.285,41.852,41.852,-21.817,51.105,51.105,-26.964,70.314,70.314,-26.049,29.0,29.0,-22.604,-21.692,-26.959,-28.652,35.265,41.0
4.469,5.33,25.363,25.288,2.925,39.725,63.595,2.353,71.509,59.643,2.235,40.2,43.14,2.3,42.12,50.171,2.925,2.988,2.371,2.562,2.236,2.374,2.711,2.3,53.482,48.624,291.899,0.002,-0.001,-0.148,0.002,4.401,5.075,80.908,,280.908,,70.114,,69.746,,277.696,,70.107,,69.94,,279.98,,70.017,,70.133,,280.612,,70.078,,69.671,,259.576,,70.136,,69.892,,260.7,,69.872,,94.907,,259.288,,70.953,,70.08,,260.338,,69.941,,10.04,35.366,25.412,37.468,37.5,35.54,23.37,37.665,39.482,40.374,30.198,37.938,19.918,33.668,30.514,33.945,14.736,1.05,3.805,1.798,2.008,176.844,1416.456,1398.575,1405.309,1403.865,,,,,3.724,1.115,1.072,1.093,1.093,0.348,0.351,0.356,0.363,3.741,1.114,1.098,1.127,1.116,0.366,0.375,0.364,0.369,-30.888,-32.823,19.774,-116.531,-24.749,-37.474,-30.964,64.261,-103.601,0.457,0.582,0.131,0.584,0.126,0.385,0.253,0.253,0.128,0.011,0.01,-28.84,40.706,40.706,-27.685,51.426,51.426,-24.745,71.195,71.195,-30.964,29.0,29.0,-30.502,-28.963,-24.749,-34.755,38.954,41.008
5.033,5.313,24.742,19.303,3.229,39.497,63.377,2.678,99.318,57.394,2.284,58.023,58.487,2.348,44.093,53.008,3.445,3.229,2.679,3.164,2.284,2.466,2.82,2.348,57.475,50.552,299.216,0.002,-0.001,-0.149,0.003,4.405,5.155,80.783,,258.903,,70.049,,70.156,,259.902,,70.006,,69.888,,260.114,,69.869,,69.967,,259.874,,70.297,,69.65,,239.814,,69.748,,69.948,,239.535,,69.83,,94.466,,240.115,,68.667,,69.915,,239.082,,70.045,,10.057,35.28,25.412,38.654,37.8,36.279,23.923,38.545,40.243,41.309,30.95,39.03,19.344,35.116,31.327,35.307,15.798,0.983,3.836,1.854,1.982,180.525,1382.047,1375.504,1409.101,1425.137,,,,,3.734,1.106,1.063,1.083,1.088,0.359,0.355,0.366,0.37,3.749,1.101,1.074,1.09,1.084,0.364,0.374,0.368,0.369,-26.434,-29.292,12.182,-108.667,-30.307,-41.174,-23.97,52.302,-110.844,0.46,0.688,0.172,0.64,0.14,0.402,0.259,0.257,0.179,0.013,0.007,-25.049,38.694,38.694,-25.792,51.12,51.12,-30.307,69.564,69.564,-23.97,29.472,29.472,-26.481,-27.065,-30.307,-31.735,42.094,43.042
4.515,4.981,18.646,23.253,2.351,37.535,62.003,1.917,100.0,60.077,0.888,94.686,93.645,2.1,42.0,50.0,2.439,2.352,1.917,2.419,0.889,0.913,2.513,2.1,59.072,53.778,307.717,0.002,-0.001,-0.149,0.003,4.587,5.226,78.503,,236.766,,70.103,,69.986,,240.654,,70.026,,70.045,,240.144,,70.162,,70.044,,239.681,,70.644,,69.609,,230.168,,70.228,,69.984,,230.551,,70.153,,91.581,,230.462,,70.465,,70.114,,231.162,,68.818,,9.973,35.978,25.912,40.396,38.5,37.894,25.522,40.0,40.806,42.174,32.312,40.097,19.644,35.867,31.169,35.583,15.684,0.994,3.818,1.855,1.963,184.308,1442.395,1471.558,1454.015,1438.951,,,,,3.733,1.109,1.063,1.079,1.086,0.363,0.36,0.368,0.373,3.75,1.111,1.096,1.092,1.094,0.382,0.39,0.369,0.374,-26.337,-25.31,7.123,-111.097,-24.164,-36.567,-23.747,52.384,-106.7,0.457,0.718,0.193,0.727,0.172,0.386,0.261,0.26,0.18,0.007,0.001,-23.704,37.958,37.958,-23.274,51.061,51.061,-24.164,69.254,69.254,-23.747,33.72,33.72,-25.667,-24.534,-24.164,-25.09,43.499,45.995
4.635,5.38,22.771,26.697,2.549,36.603,61.332,2.239,94.838,59.81,1.668,100.0,100.0,2.569,42.0,50.0,2.549,2.576,2.239,2.842,1.668,1.75,3.166,2.568,59.693,57.285,307.593,0.002,-0.001,-0.149,0.003,4.638,5.303,78.017,,240.416,,69.633,,69.815,,239.723,,70.65,,69.78,,239.053,,69.834,,69.869,,239.162,,69.403,,69.995,,229.464,,70.001,,69.994,,230.605,,69.706,,91.219,,229.17,,72.497,,69.853,,228.867,,69.539,,9.969,36.332,25.912,40.507,38.5,37.833,25.654,39.696,41.606,41.981,31.665,39.794,23.995,35.739,32.505,35.68,15.546,0.985,3.707,1.82,1.886,188.075,1404.519,1401.627,1389.592,1380.723,,,,,3.715,1.084,1.069,1.074,1.078,0.355,0.356,0.36,0.361,3.732,1.111,1.1,1.093,1.101,0.372,0.387,0.366,0.374,-24.13,-24.618,7.706,-114.385,-23.968,-34.315,-23.006,47.925,-104.384,0.46,0.739,0.202,0.823,0.204,0.155,0.26,0.257,0.174,0.007,0.0,-21.152,37.67,37.67,-21.84,50.338,50.338,-23.968,70.182,70.182,-23.006,35.28,35.28,-23.71,-22.999,-23.968,-24.566,43.328,49.04
4.819,5.756,22.578,25.94,2.625,36.603,61.332,2.336,100.0,71.21,1.43,100.0,100.0,2.738,42.0,50.0,2.623,2.669,2.336,2.974,1.517,1.523,3.412,2.738,63.057,58.585,312.386,0.002,-0.001,-0.149,0.003,4.504,5.551,79.356,,235.213,,69.879,,70.012,,235.16,,69.026,,70.034,,235.032,,70.12,,70.408,,235.665,,70.055,,70.334,,230.124,,70.146,,69.936,,230.156,,69.962,,93.215,,229.928,,67.906,,70.105,,229.75,,70.041,,9.989,37.006,26.212,40.777,38.7,38.376,25.981,40.295,41.49,42.582,31.207,40.388,23.938,36.527,34.401,36.043,15.751,1.033,3.795,1.852,1.943,191.862,1434.448,1439.231,1447.169,1429.645,,,,,3.698,1.072,1.071,1.075,1.082,0.361,0.362,0.368,0.373,3.715,1.11,1.098,1.081,1.086,0.375,0.385,0.369,0.373,-28.061,-28.368,-8.104,-112.132,-26.546,-36.53,-25.849,45.105,-105.502,0.459,0.821,0.23,0.865,0.217,0.023,0.262,0.261,0.177,0.008,0.0,-25.472,36.432,36.432,-25.592,50.053,50.053,-26.547,70.182,70.182,-25.849,35.115,35.115,-24.69,-24.774,-26.546,-27.925,46.649,50.317
5.185,5.865,24.466,26.782,2.838,38.476,62.643,3.169,99.979,76.85,2.157,100.0,100.0,3.265,42.0,50.0,2.986,2.838,3.169,3.804,2.157,2.557,3.989,3.265,65.284,59.725,313.467,0.002,-0.001,-0.149,0.003,4.573,5.478,77.488,,238.81,,70.038,,70.084,,234.728,,70.0,,70.124,,234.689,,69.971,,69.98,,233.336,,69.72,,70.032,,229.923,,70.048,,70.008,,229.65,,69.946,,91.289,,229.977,,69.563,,69.997,,230.134,,69.357,,10.034,37.349,26.212,41.873,38.7,38.185,25.6,40.232,40.92,42.642,30.82,40.442,23.512,36.446,31.582,35.946,16.1,0.995,3.978,2.003,1.975,195.722,1489.795,1474.293,1446.737,1452.276,,,,,3.704,1.082,1.086,1.082,1.088,0.367,0.369,0.375,0.381,3.72,1.124,1.11,1.092,1.093,0.383,0.394,0.38,0.382,-27.632,-32.833,-18.065,-113.67,-26.274,-36.453,-25.531,41.222,-104.566,0.459,0.882,0.249,0.911,0.23,0.023,0.27,0.27,0.185,0.003,-0.004,-24.739,35.306,35.306,-29.161,49.893,49.893,-26.274,69.424,69.424,-25.531,35.088,35.088,-23.898,-29.105,-26.274,-25.678,48.302,51.499
4.961,5.679,33.782,29.874,2.917,38.772,62.85,2.65,99.969,76.877,1.592,100.0,100.0,2.919,42.0,50.0,2.989,2.916,2.65,3.185,1.592,1.871,3.598,2.919,65.1,60.185,312.497,0.002,-0.002,-0.149,0.003,4.596,5.563,77.514,,229.904,,69.875,,69.182,,229.816,,70.029,,69.963,,229.445,,70.055,,69.971,,231.245,,69.837,,70.539,,229.56,,70.132,,70.103,,229.739,,69.975,,90.636,,229.824,,70.903,,70.014,,229.627,,69.982,,10.214,37.184,26.212,41.901,38.4,38.663,25.446,39.338,39.547,41.95,30.869,39.439,22.821,36.492,33.732,37.467,16.908,0.995,3.89,1.904,1.986,199.671,1503.335,1443.491,1418.499,1476.553,,,,,3.697,1.094,1.097,1.097,1.102,0.367,0.367,0.379,0.384,3.714,1.144,1.129,1.109,1.108,0.391,0.406,0.377,0.38,-24.439,-28.899,-15.0,-118.079,-21.873,-35.334,-27.131,40.081,-104.926,0.459,0.881,0.248,0.921,0.231,0.023,0.268,0.27,0.181,0.0,-0.007,-21.328,35.785,35.785,-26.273,49.893,49.893,-21.86,68.552,68.552,-26.782,34.324,34.324,-20.97,-26.942,-21.873,-23.573,48.293,52.007
